acc_speed,acc_state,acce,change_angle,city,conditions,daisu_hire,danger_rate,danger_score,date,dece,direction_angle,district,foot_brake,gps_speed,hand_brake,high_temp,lat,left_turn_signals,lng,low_temp,max_daisu,mileage,off_flip,over_speed,precipitation,province,rapid_change_road,relative_humidity,right_turn_signals,tierd_drive,vehicleplatenumber,week,wind_direction,wind_power
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,93,0,35,28.691268,0,116.145153,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,94,0,35,28.691245,0,116.14489,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,93,0,35,28.69122,0,116.144625,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,93,0,35,28.691196,0,116.14436,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691171,0,116.144096,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691145,0,116.143835,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691118,0,116.14357,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691091,0,116.143305,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691063,0,116.143041,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,93,0,35,28.691035,0,116.142778,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,93,0,35,28.691006,0,116.142515,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,93,0,35,28.690975,0,116.142251,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,93,0,35,28.690943,0,116.141988,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,93,0,35,28.69091,0,116.141725,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,93,0,35,28.690875,0,116.141461,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,93,0,35,28.690841,0,116.141198,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,94,0,35,28.690808,0,116.140931,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,94,0,35,28.690773,0,116.140666,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,94,0,35,28.690738,0,116.140401,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,93,0,35,28.690703,0,116.140138,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,92,0,35,28.690668,0,116.139876,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,92,0,35,28.690631,0,116.139616,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,92,0,35,28.690591,0,116.13936,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,92,0,35,28.690553,0,116.1391,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,80,南昌县,0,91,0,35,28.690516,0,116.138843,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,90,0,35,28.690476,0,116.138586,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,89,0,35,28.690435,0,116.138336,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,89,0,35,28.69039,0,116.13809,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,89,0,35,28.690346,0,116.137843,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,89,0,35,28.690303,0,116.137595,26,0,4702,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,90,0,35,28.690256,0,116.137348,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,90,0,35,28.690215,0,116.137098,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,90,0,35,28.69017,0,116.136846,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,90,0,35,28.690126,0,116.136593,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,91,0,35,28.690083,0,116.13634,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,90,0,35,28.690041,0,116.136083,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,91,0,35,28.689998,0,116.13583,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,92,0,35,28.689956,0,116.135571,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.68991,0,116.135316,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,92,0,35,28.689865,0,116.13506,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.689818,0,116.134805,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.689773,0,116.134546,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.689728,0,116.134288,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.689685,0,116.134028,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.689638,0,116.133766,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.689591,0,116.133506,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.689545,0,116.133245,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.689498,0,116.132981,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.689453,0,116.13272,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.689408,0,116.13246,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.689365,0,116.132198,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.68932,0,116.131938,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.689276,0,116.131675,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.689193,0,116.131148,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.689151,0,116.130885,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.069444444,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.68911,0,116.130621,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.689066,0,116.13036,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.689025,0,116.130096,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.688983,0,116.129836,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.688938,0,116.129575,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.688895,0,116.129313,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.68885,0,116.129051,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.688801,0,116.128791,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.688756,0,116.128531,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.688711,0,116.12827,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.688665,0,116.12801,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,93,0,35,28.688618,0,116.12775,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,92,0,35,28.688566,0,116.127495,26,0,4701,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.68852,0,116.127236,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.688475,0,116.126976,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,93,0,35,28.688426,0,116.126718,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.68838,0,116.126456,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,95,0,35,28.688331,0,116.126195,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.688283,0,116.125931,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.688235,0,116.12567,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,96,0,35,28.688133,0,116.125138,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,96,0,35,28.688081,0,116.124871,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.688031,0,116.124605,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,77,南昌县,0,95,0,35,28.687981,0,116.124341,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.687931,0,116.124083,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.687881,0,116.123821,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.687835,0,116.123563,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.687786,0,116.123303,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,94,0,35,28.68774,0,116.123045,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,79,南昌县,0,95,0,35,28.687693,0,116.122783,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.687648,0,116.122521,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.687601,0,116.122258,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,94,0,35,28.687555,0,116.121996,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,78,南昌县,0,95,0,35,28.687508,0,116.121733,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,77,南昌县,0,95,0,35,28.687461,0,116.121468,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,77,南昌县,0,95,0,35,28.687411,0,116.121203,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,77,南昌县,0,94,0,35,28.687363,0,116.120938,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,76,南昌县,0,94,0,35,28.687313,0,116.120671,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,76,南昌县,0,93,0,35,28.687265,0,116.120408,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.277777778,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,75,南昌县,0,91,0,35,28.687211,0,116.120146,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.277777778,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,76,南昌县,0,91,0,35,28.687155,0,116.119895,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,75,南昌县,0,91,0,35,28.687096,0,116.11964,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,75,南昌县,0,91,0,35,28.68704,0,116.119388,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,75,南昌县,0,91,0,35,28.686986,0,116.119138,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,75,南昌县,0,91,0,35,28.68693,0,116.118888,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,74,南昌县,0,91,0,35,28.686873,0,116.118638,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,74,南昌县,0,91,0,35,28.686813,0,116.118385,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,74,南昌县,0,91,0,35,28.686753,0,116.118131,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,74,南昌县,0,91,0,35,28.686688,0,116.117875,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,74,南昌县,0,92,0,35,28.686616,0,116.117616,26,0,4700,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,73,南昌县,0,92,0,35,28.686553,0,116.117365,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,73,南昌县,0,92,0,35,28.686488,0,116.117113,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,73,南昌县,0,92,0,35,28.686421,0,116.116861,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,72,南昌县,0,92,0,35,28.686355,0,116.11661,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,73,南昌县,0,92,0,35,28.686286,0,116.116356,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,72,南昌县,0,92,0,35,28.686218,0,116.116105,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,72,南昌县,0,92,0,35,28.68615,0,116.115855,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,72,南昌县,0,92,0,35,28.686081,0,116.115605,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.686011,0,116.115353,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.685941,0,116.115103,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.68587,0,116.114851,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.6858,0,116.1146,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.685728,0,116.11435,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.685655,0,116.114098,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.685583,0,116.113848,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,93,0,35,28.685508,0,116.113596,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,94,0,35,28.685436,0,116.113343,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,71,南昌县,0,94,0,35,28.685361,0,116.11309,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,70,南昌县,0,94,0,35,28.685288,0,116.112836,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,69,南昌县,0,94,0,35,28.685208,0,116.112585,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,69,南昌县,0,94,0,35,28.685126,0,116.112331,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,69,南昌县,0,94,0,35,28.685043,0,116.11208,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,69,南昌县,0,94,0,35,28.684961,0,116.111828,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,69,南昌县,0,94,0,35,28.68488,0,116.111578,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,70,南昌县,0,94,0,35,28.684798,0,116.111328,26,0,4699,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
