,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,unix_time,acc_speed,acce,dece,tierd_drive,daisu_hire,max_daisu,off_flip,over_speed,change_angle,rapid_change_road,danger_score,date,province,city,district,danger_rate
1477,AA00001,AAA9102001,55,116.65865,28.670956,1,0,0,0,0,2018-08-04 01:53:14,59,4693,1533318794.0,-0.0925925925925926,0,0,0,0,0,0,1,7,0,3.0,4/8/2018,江西,上饶,余干县,1
1478,AA00001,AAA9102001,50,116.65995,28.67105,1,0,0,0,0,2018-08-04 01:53:15,59,4693,1533318795.0,-0.1851851851851852,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1479,AA00001,AAA9102001,46,116.66118,28.671151,1,0,0,0,0,2018-08-04 01:53:16,58,4693,1533318796.0,-0.0925925925925926,0,0,0,0,0,0,1,4,0,3.0,4/8/2018,江西,上饶,余干县,1
1480,AA00001,AAA9102001,41,116.66226,28.671261,1,0,0,0,0,2018-08-04 01:53:17,58,4693,1533318797.0,-0.0925925925925926,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1481,AA00001,AAA9102001,38,116.66328,28.671378000000004,1,0,0,0,0,2018-08-04 01:53:18,57,4693,1533318798.0,-0.0925925925925926,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1482,AA00001,AAA9102001,33,116.66421,28.671501,1,0,0,0,0,2018-08-04 01:53:19,57,4693,1533318799.0,-0.1851851851851852,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1483,AA00001,AAA9102001,27,116.665,28.671635,1,0,0,0,0,2018-08-04 01:53:20,57,4693,1533318800.0,-0.0925925925925926,0,0,0,0,0,0,1,6,0,3.0,4/8/2018,江西,上饶,余干县,1
1484,AA00001,AAA9102001,20,116.6656,28.67177,1,0,0,0,0,2018-08-04 01:53:21,56,4693,1533318801.0,0.0,0,0,0,0,0,0,1,7,0,3.0,4/8/2018,江西,上饶,余干县,1
1485,AA00001,AAA9102001,15,116.66598,28.67191,1,0,0,0,0,2018-08-04 01:53:22,55,4694,1533318802.0,0.0925925925925926,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1486,AA00001,AAA9102001,10,116.66618,28.672053,1,0,0,0,0,2018-08-04 01:53:23,56,4694,1533318803.0,0.0,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1487,AA00001,AAA9102001,6,116.6663,28.672198,1,0,0,0,0,2018-08-04 01:53:24,56,4694,1533318804.0,-0.0925925925925926,0,0,0,0,0,0,1,4,0,3.0,4/8/2018,江西,上饶,余干县,1
1488,AA00001,AAA9102001,1,116.6663,28.672343,1,0,0,0,0,2018-08-04 01:53:25,56,4694,1533318805.0,0.1851851851851852,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1489,AA00001,AAA9102001,357,116.6662,28.672488,1,0,0,0,0,2018-08-04 01:53:26,56,4694,1533318806.0,0.2777777777777778,0,0,0,0,0,0,1,356,1,5.0,4/8/2018,江西,上饶,余干县,2
1490,AA00001,AAA9102001,352,116.66591,28.67263,1,0,0,0,0,2018-08-04 01:53:27,55,4694,1533318807.0,0.462962962962963,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1491,AA00001,AAA9102001,347,116.66553,28.672771,1,0,0,0,0,2018-08-04 01:53:28,58,4694,1533318808.0,0.2777777777777778,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1492,AA00001,AAA9102001,341,116.665,28.672913,1,0,0,0,0,2018-08-04 01:53:29,59,4694,1533318809.0,0.1851851851851852,0,0,0,0,0,0,1,6,0,3.0,4/8/2018,江西,上饶,余干县,1
1493,AA00001,AAA9102001,336,116.6643,28.673051,1,0,0,0,0,2018-08-04 01:53:30,60,4694,1533318810.0,0.1851851851851852,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1494,AA00001,AAA9102001,333,116.66351,28.673188,1,0,0,0,0,2018-08-04 01:53:31,61,4694,1533318811.0,0.0925925925925926,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1495,AA00001,AAA9102001,332,116.66268,28.673325,1,0,0,0,0,2018-08-04 01:53:32,61,4694,1533318812.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1496,AA00001,AAA9102001,332,116.66185,28.673463,1,0,0,0,0,2018-08-04 01:53:33,62,4694,1533318813.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1497,AA00001,AAA9102001,332,116.661,28.673601,1,0,0,0,0,2018-08-04 01:53:34,62,4694,1533318814.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1498,AA00001,AAA9102001,332,116.66016,28.673743,1,0,0,0,0,2018-08-04 01:53:35,62,4694,1533318815.0,0.2777777777777778,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1499,AA00001,AAA9102001,334,116.65935,28.673888,1,0,0,0,0,2018-08-04 01:53:36,64,4694,1533318816.0,0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1500,AA00001,AAA9102001,335,116.65856,28.674038,1,0,0,0,0,2018-08-04 01:53:37,64,4694,1533318817.0,0.1851851851851852,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1501,AA00001,AAA9102001,337,116.65785,28.67419000000001,1,0,0,0,0,2018-08-04 01:53:38,65,4694,1533318818.0,0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1502,AA00001,AAA9102001,340,116.65718,28.674345,1,0,0,0,0,2018-08-04 01:53:39,66,4694,1533318819.0,0.0,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1503,AA00001,AAA9102001,343,116.65665,28.674501,1,0,0,0,0,2018-08-04 01:53:40,66,4694,1533318820.0,0.0,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1504,AA00001,AAA9102001,346,116.65618,28.674665,1,0,0,0,0,2018-08-04 01:53:41,66,4694,1533318821.0,0.0,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1505,AA00001,AAA9102001,349,116.65583,28.674826,1,0,0,0,0,2018-08-04 01:53:42,66,4694,1533318822.0,0.0925925925925926,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1506,AA00001,AAA9102001,352,116.65556,28.674991,1,0,0,0,0,2018-08-04 01:53:43,66,4694,1533318823.0,0.0925925925925926,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1507,AA00001,AAA9102001,355,116.65541,28.675156,1,0,0,0,0,2018-08-04 01:53:44,66,4694,1533318824.0,0.0,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1508,AA00001,AAA9102001,358,116.65535,28.675325,1,0,0,0,0,2018-08-04 01:53:45,67,4694,1533318825.0,-0.1851851851851852,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1509,AA00001,AAA9102001,2,116.65541,28.675491,1,0,0,0,0,2018-08-04 01:53:46,67,4694,1533318826.0,-0.1851851851851852,0,0,0,0,0,0,1,356,1,5.0,4/8/2018,江西,上饶,余干县,2
1510,AA00001,AAA9102001,5,116.65558,28.675658,1,0,0,0,0,2018-08-04 01:53:47,66,4694,1533318827.0,-0.0925925925925926,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1511,AA00001,AAA9102001,7,116.6558,28.67582100000001,1,0,0,0,0,2018-08-04 01:53:48,65,4694,1533318828.0,-0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1512,AA00001,AAA9102001,11,116.65613,28.675983,1,0,0,0,0,2018-08-04 01:53:49,65,4694,1533318829.0,-0.2777777777777778,0,0,0,0,0,0,1,4,0,3.0,4/8/2018,江西,上饶,余干县,1
1513,AA00001,AAA9102001,14,116.65656,28.676143,1,0,0,0,0,2018-08-04 01:53:50,65,4694,1533318830.0,-0.5555555555555556,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1514,AA00001,AAA9102001,16,116.65711,28.676298,1,0,0,0,0,2018-08-04 01:53:51,64,4694,1533318831.0,-0.6481481481481481,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1515,AA00001,AAA9102001,18,116.6577,28.676448,1,0,0,0,0,2018-08-04 01:53:52,62,4694,1533318832.0,-0.462962962962963,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1516,AA00001,AAA9102001,19,116.65828,28.676588,1,0,0,0,0,2018-08-04 01:53:53,59,4694,1533318833.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1517,AA00001,AAA9102001,21,116.6589,28.676723,1,0,0,0,0,2018-08-04 01:53:54,57,4694,1533318834.0,0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1518,AA00001,AAA9102001,23,116.65956,28.676855,1,0,0,0,0,2018-08-04 01:53:55,57,4694,1533318835.0,0.2777777777777778,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1519,AA00001,AAA9102001,24,116.66023,28.676985,1,0,0,0,0,2018-08-04 01:53:56,58,4694,1533318836.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1520,AA00001,AAA9102001,26,116.661,28.677116,1,0,0,0,0,2018-08-04 01:53:57,59,4694,1533318837.0,0.2777777777777778,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1521,AA00001,AAA9102001,27,116.6618,28.677248,1,0,0,0,0,2018-08-04 01:53:58,60,4694,1533318838.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1522,AA00001,AAA9102001,28,116.66263,28.677385,1,0,0,0,0,2018-08-04 01:53:59,61,4694,1533318839.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1523,AA00001,AAA9102001,29,116.6635,28.677521,1,0,0,0,0,2018-08-04 01:54:00,62,4694,1533318840.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1524,AA00001,AAA9102001,30,116.66441,28.677658,1,0,0,0,0,2018-08-04 01:54:01,63,4694,1533318841.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1525,AA00001,AAA9102001,32,116.6654,28.677795,1,0,0,0,0,2018-08-04 01:54:02,64,4694,1533318842.0,0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1526,AA00001,AAA9102001,34,116.66645,28.677928,1,0,0,0,0,2018-08-04 01:54:03,65,4694,1533318843.0,0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1527,AA00001,AAA9102001,36,116.66756,28.67806,1,0,0,0,0,2018-08-04 01:54:04,66,4694,1533318844.0,0.0,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1528,AA00001,AAA9102001,38,116.66876,28.678186,1,0,0,0,0,2018-08-04 01:54:05,66,4694,1533318845.0,-0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1529,AA00001,AAA9102001,40,116.67,28.67831,1,0,0,0,0,2018-08-04 01:54:06,67,4694,1533318846.0,-0.462962962962963,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1530,AA00001,AAA9102001,41,116.67125,28.67843,1,0,0,0,0,2018-08-04 01:54:07,66,4694,1533318847.0,-0.5555555555555556,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1531,AA00001,AAA9102001,42,116.6725,28.678548,1,0,0,0,0,2018-08-04 01:54:08,65,4694,1533318848.0,-0.5555555555555556,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1532,AA00001,AAA9102001,43,116.67373,28.67866,1,0,0,0,0,2018-08-04 01:54:09,62,4694,1533318849.0,-0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1533,AA00001,AAA9102001,46,116.67496,28.678766,1,0,0,0,0,2018-08-04 01:54:10,60,4694,1533318850.0,0.0,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1534,AA00001,AAA9102001,48,116.6762,28.678868,1,0,0,0,0,2018-08-04 01:54:11,59,4694,1533318851.0,0.06944444444444445,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1535,AA00001,AAA9102001,49,116.67748,28.678968,1,0,0,0,0,2018-08-04 01:54:12,59,4694,1533318852.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1536,AA00001,AAA9102001,49,116.67878,28.679068,1,0,0,0,0,2018-08-04 01:54:13,60,4694,1533318853.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1537,AA00001,AAA9102001,54,116.68156,28.679256,1,0,0,0,0,2018-08-04 01:54:15,60,4694,1533318855.0,0.2777777777777778,0,0,0,0,0,0,1,5,0,3.0,4/8/2018,江西,上饶,余干县,1
1538,AA00001,AAA9102001,56,116.68301,28.679343,1,0,0,0,0,2018-08-04 01:54:16,61,4694,1533318856.0,0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1539,AA00001,AAA9102001,57,116.68451,28.679426,1,0,0,0,0,2018-08-04 01:54:17,62,4694,1533318857.0,0.1851851851851852,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1540,AA00001,AAA9102001,58,116.68605,28.67951,1,0,0,0,0,2018-08-04 01:54:18,63,4694,1533318858.0,0.1851851851851852,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1541,AA00001,AAA9102001,59,116.68758,28.67959500000001,1,0,0,0,0,2018-08-04 01:54:19,63,4694,1533318859.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1542,AA00001,AAA9102001,60,116.68915,28.679675,1,0,0,0,0,2018-08-04 01:54:20,64,4695,1533318860.0,0.1851851851851852,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1543,AA00001,AAA9102001,60,116.69078,28.679753,1,0,0,0,0,2018-08-04 01:54:21,65,4695,1533318861.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1544,AA00001,AAA9102001,60,116.69243,28.679831,1,0,0,0,0,2018-08-04 01:54:22,66,4695,1533318862.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1545,AA00001,AAA9102001,61,116.69411,28.679908,1,0,0,0,0,2018-08-04 01:54:23,66,4695,1533318863.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1546,AA00001,AAA9102001,62,116.6958,28.679985,1,0,0,0,0,2018-08-04 01:54:24,67,4695,1533318864.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1547,AA00001,AAA9102001,60,116.69758,28.680048,1,0,0,0,0,2018-08-04 01:54:25,67,4695,1533318865.0,0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1548,AA00001,AAA9102001,59,116.69925,28.680128000000003,1,0,0,0,0,2018-08-04 01:54:26,67,4695,1533318866.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1549,AA00001,AAA9102001,61,116.70096,28.680208,1,0,0,0,0,2018-08-04 01:54:27,68,4695,1533318867.0,0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1550,AA00001,AAA9102001,62,116.70268,28.680288,1,0,0,0,0,2018-08-04 01:54:28,68,4695,1533318868.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1551,AA00001,AAA9102001,61,116.70445,28.680365,1,0,0,0,0,2018-08-04 01:54:29,68,4695,1533318869.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1552,AA00001,AAA9102001,61,116.70618,28.680445,1,0,0,0,0,2018-08-04 01:54:30,69,4695,1533318870.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1553,AA00001,AAA9102001,62,116.70793,28.680525,1,0,0,0,0,2018-08-04 01:54:31,69,4695,1533318871.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1554,AA00001,AAA9102001,62,116.70966,28.68060800000001,1,0,0,0,0,2018-08-04 01:54:32,69,4695,1533318872.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1555,AA00001,AAA9102001,61,116.7114,28.680688,1,0,0,0,0,2018-08-04 01:54:33,69,4695,1533318873.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1556,AA00001,AAA9102001,62,116.71313,28.68077000000001,1,0,0,0,0,2018-08-04 01:54:34,69,4695,1533318874.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1557,AA00001,AAA9102001,62,116.71486000000002,28.680848,1,0,0,0,0,2018-08-04 01:54:35,69,4695,1533318875.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1558,AA00001,AAA9102001,62,116.71661,28.680928,1,0,0,0,0,2018-08-04 01:54:36,69,4695,1533318876.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1559,AA00001,AAA9102001,62,116.71836,28.681008,1,0,0,0,0,2018-08-04 01:54:37,68,4695,1533318877.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1560,AA00001,AAA9102001,62,116.7201,28.681086,1,0,0,0,0,2018-08-04 01:54:38,68,4695,1533318878.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1561,AA00001,AAA9102001,62,116.72178,28.681166,1,0,0,0,0,2018-08-04 01:54:39,68,4695,1533318879.0,-0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1562,AA00001,AAA9102001,62,116.72348,28.681245,1,0,0,0,0,2018-08-04 01:54:40,67,4695,1533318880.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1563,AA00001,AAA9102001,62,116.72518,28.681323,1,0,0,0,0,2018-08-04 01:54:41,67,4695,1533318881.0,-0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1564,AA00001,AAA9102001,62,116.72683,28.681403000000003,1,0,0,0,0,2018-08-04 01:54:42,66,4695,1533318882.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1565,AA00001,AAA9102001,62,116.72848,28.681483,1,0,0,0,0,2018-08-04 01:54:43,66,4695,1533318883.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1566,AA00001,AAA9102001,64,116.73015,28.681556,1,0,0,0,0,2018-08-04 01:54:44,65,4695,1533318884.0,0.0,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1567,AA00001,AAA9102001,66,116.7318,28.681625,1,0,0,0,0,2018-08-04 01:54:45,65,4695,1533318885.0,-0.0925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1568,AA00001,AAA9102001,68,116.7335,28.681688,1,0,0,0,0,2018-08-04 01:54:46,65,4695,1533318886.0,-0.1851851851851852,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1569,AA00001,AAA9102001,70,116.7352,28.68174500000001,1,0,0,0,0,2018-08-04 01:54:47,65,4695,1533318887.0,-0.2777777777777778,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1570,AA00001,AAA9102001,72,116.7369,28.681793,1,0,0,0,0,2018-08-04 01:54:48,64,4695,1533318888.0,-0.3703703703703704,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1571,AA00001,AAA9102001,76,116.73861,28.681826,1,0,0,0,0,2018-08-04 01:54:49,63,4695,1533318889.0,-0.6481481481481481,0,0,0,0,0,0,1,4,0,3.0,4/8/2018,江西,上饶,余干县,1
1572,AA00001,AAA9102001,79,116.7403,28.681855,1,0,0,0,0,2018-08-04 01:54:50,62,4695,1533318890.0,-0.8333333333333334,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1573,AA00001,AAA9102001,82,116.74196,28.681875,1,0,0,0,0,2018-08-04 01:54:51,60,4695,1533318891.0,-1.1111111111111112,0,0,0,0,0,0,1,3,0,3.0,4/8/2018,江西,上饶,余干县,1
1574,AA00001,AAA9102001,83,116.74358,28.681886,1,0,0,0,0,2018-08-04 01:54:52,56,4695,1533318892.0,-1.1111111111111112,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1575,AA00001,AAA9102001,84,116.74508,28.681898,1,0,0,0,0,2018-08-04 01:54:53,53,4695,1533318893.0,-1.3888888888888893,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1576,AA00001,AAA9102001,85,116.74646,28.681908,1,0,0,0,0,2018-08-04 01:54:54,48,4695,1533318894.0,-1.5740740740740742,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1577,AA00001,AAA9102001,85,116.74771,28.681915000000004,1,0,0,0,0,2018-08-04 01:54:55,44,4695,1533318895.0,-1.7592592592592593,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1578,AA00001,AAA9102001,87,116.74881,28.681918,1,0,0,0,0,2018-08-04 01:54:56,38,4695,1533318896.0,-1.4814814814814816,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1579,AA00001,AAA9102001,89,116.74973,28.68192,1,0,0,0,0,2018-08-04 01:54:57,31,4695,1533318897.0,-0.925925925925926,0,0,0,0,0,0,1,2,0,3.0,4/8/2018,江西,上饶,余干县,1
1580,AA00001,AAA9102001,92,116.75046,28.681918,1,0,0,0,0,2018-08-04 01:54:58,25,4695,1533318898.0,-0.3703703703703704,0,0,0,0,0,0,0,3,0,0.0,4/8/2018,江西,上饶,余干县,0
1581,AA00001,AAA9102001,91,116.75111,28.68192,1,0,0,0,0,2018-08-04 01:54:59,22,4695,1533318899.0,-0.1851851851851852,0,0,0,0,0,0,0,1,0,0.0,4/8/2018,江西,上饶,余干县,0
1582,AA00001,AAA9102001,91,116.75171,28.681916,1,0,0,0,0,2018-08-04 01:55:00,21,4695,1533318900.0,-0.2777777777777778,0,0,0,0,0,0,0,0,0,0.0,4/8/2018,江西,上饶,余干县,0
1583,AA00001,AAA9102001,93,116.75228,28.681915000000004,1,0,0,0,0,2018-08-04 01:55:01,21,4695,1533318901.0,-0.2777777777777778,0,0,0,0,0,0,0,2,0,0.0,4/8/2018,江西,上饶,余干县,0
1584,AA00001,AAA9102001,95,116.75283,28.68191,1,0,0,0,0,2018-08-04 01:55:02,20,4695,1533318902.0,-0.5555555555555556,0,0,0,0,0,0,0,2,0,0.0,4/8/2018,江西,上饶,余干县,0
1585,AA00001,AAA9102001,97,116.7533,28.681905,1,0,0,0,0,2018-08-04 01:55:03,18,4695,1533318903.0,-0.1851851851851852,0,0,0,0,0,0,0,2,0,0.0,4/8/2018,江西,上饶,余干县,0
1586,AA00001,AAA9102001,103,116.75376,28.681895,1,0,0,0,0,2018-08-04 01:55:04,18,4695,1533318904.0,-0.2777777777777778,0,0,0,0,0,0,0,6,0,0.0,4/8/2018,江西,上饶,余干县,0
1587,AA00001,AAA9102001,109,116.75415,28.68188300000001,1,0,0,0,0,2018-08-04 01:55:05,14,4695,1533318905.0,-0.2777777777777778,0,0,0,0,0,0,0,6,0,0.0,4/8/2018,江西,上饶,余干县,0
1588,AA00001,AAA9102001,102,116.75456,28.68187600000001,1,0,0,0,0,2018-08-04 01:55:06,16,4695,1533318906.0,0.0,0,0,0,0,0,0,0,7,0,0.0,4/8/2018,江西,上饶,余干县,0
1589,AA00001,AAA9102001,100,116.75496,28.68187,1,0,0,0,0,2018-08-04 01:55:07,15,4695,1533318907.0,0.1851851851851852,0,0,0,0,0,0,0,2,0,0.0,4/8/2018,江西,上饶,余干县,0
1590,AA00001,AAA9102001,77,116.7553,28.68187600000001,1,0,0,0,0,2018-08-04 01:55:08,11,4695,1533318908.0,0.925925925925926,0,0,0,0,0,0,0,23,0,0.0,4/8/2018,江西,上饶,余干县,0
1591,AA00001,AAA9102001,97,116.7557,28.68187,1,0,0,0,0,2018-08-04 01:55:09,16,4695,1533318909.0,0.8333333333333334,0,0,0,0,0,0,0,20,1,2.0,4/8/2018,江西,上饶,余干县,1
1592,AA00001,AAA9102001,96,116.756,28.681818,1,0,0,0,0,2018-08-04 01:55:10,17,4695,1533318910.0,1.1111111111111112,0,0,0,0,0,0,0,1,0,0.0,4/8/2018,江西,上饶,余干县,0
1593,AA00001,AAA9102001,104,116.7566,28.681801,1,0,0,0,0,2018-08-04 01:55:11,21,4695,1533318911.0,0.8333333333333334,0,0,0,0,0,0,0,8,0,0.0,4/8/2018,江西,上饶,余干县,0
1594,AA00001,AAA9102001,103,116.7573,28.68178,1,0,0,0,0,2018-08-04 01:55:12,25,4695,1533318912.0,0.5555555555555556,0,0,0,0,0,0,0,1,0,0.0,4/8/2018,江西,上饶,余干县,0
1595,AA00001,AAA9102001,104,116.75808,28.681756,1,0,0,0,0,2018-08-04 01:55:13,29,4695,1533318913.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1596,AA00001,AAA9102001,105,116.7589,28.681735,1,0,0,0,0,2018-08-04 01:55:14,30,4695,1533318914.0,0.6481481481481481,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
1597,AA00001,AAA9102001,105,116.75978,28.681715000000004,1,0,0,0,0,2018-08-04 01:55:15,31,4695,1533318915.0,0.3703703703703704,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,上饶,余干县,1
1598,AA00001,AAA9102001,106,116.7607,28.681698,1,0,0,0,0,2018-08-04 01:55:16,32,4695,1533318916.0,0.6481481481481481,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,上饶,余干县,1
