vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,lng_x,lat_y,unix_time,labels
AM00428,AAA7109428,55,117.332946,29.45855,1,0,0,0,0,2018-09-26 05:51:35,0,19277,13061443.801994665,3434139.642436305,1537912295.0,0
AM00428,AAA7109428,59,117.33296,29.45861,1,0,0,0,0,2018-09-26 05:51:36,0,19277,13061445.360467535,3434147.3133696043,1537912296.0,0
AM00428,AAA7109428,59,117.332971,29.45868,1,0,0,0,0,2018-09-26 05:51:37,0,19277,13061446.584981935,3434156.26279752,1537912297.0,0
AM00428,AAA7109428,59,117.33298,29.45873,1,0,0,0,0,2018-09-26 05:51:38,0,19277,13061447.586857352,3434162.6552498112,1537912298.0,0
AM00428,AAA7109428,59,117.332988,29.45875,1,0,0,0,0,2018-09-26 05:51:39,0,19277,13061448.477413274,3434165.21223161,1537912299.0,0
AM00428,AAA7109428,59,117.332995,29.45876,1,0,0,0,0,2018-09-26 05:51:40,0,19277,13061449.256649712,3434166.4907227005,1537912300.0,0
AM00428,AAA7109428,59,117.333003,29.4588,1,0,0,0,0,2018-09-26 05:51:41,0,19277,13061450.14720564,3434171.6046883133,1537912301.0,0
AM00428,AAA7109428,84,117.333016,29.45881,1,0,0,0,0,2018-09-26 05:51:42,0,19277,13061451.59435902,3434172.883180033,1537912302.0,0
AM00428,AAA7109428,58,117.333031,29.45888,1,0,0,0,0,2018-09-26 05:51:43,0,19277,13061453.264151385,3434181.8326255935,1537912303.0,0
AM00428,AAA7109428,53,117.333055,29.459,1,0,0,0,0,2018-09-26 05:51:44,0,19277,13061455.93581916,3434197.174546639,1537912304.0,0
AM00428,AAA7109428,55,117.333083,29.45915,1,0,0,0,0,2018-09-26 05:51:45,10,19277,13061459.052764906,3434216.3519734624,1537912305.0,0
AM00428,AAA7109428,49,117.33311299999998,29.45935,1,0,0,0,0,2018-09-26 05:51:46,13,19277,13061462.392349625,3434241.921920011,1537912306.0,0
AM00428,AAA7109428,73,117.33315,29.45935,1,0,0,0,0,2018-09-26 05:51:47,13,19277,13061466.511170788,3434241.921920011,1537912307.0,0
AM00428,AAA7109428,70,117.33319,29.45946,1,0,0,0,0,2018-09-26 05:51:48,15,19277,13061470.963950418,3434255.9854121013,1537912308.0,0
AM00428,AAA7109428,71,117.33323,29.4596,1,0,0,0,0,2018-09-26 05:51:49,15,19277,13061475.41673005,3434273.884424091,1537912309.0,0
AM00428,AAA7109428,72,117.333273,29.45975,1,0,0,0,0,2018-09-26 05:51:50,15,19277,13061480.203468153,3434293.061964351,1537912310.0,0
AM00428,AAA7109428,74,117.333313,29.45985,1,0,0,0,0,2018-09-26 05:51:51,17,19277,13061484.656247785,3434305.847006945,1537912311.0,0
AM00428,AAA7109428,75,117.333361,29.45995,1,0,0,0,0,2018-09-26 05:51:52,17,19277,13061489.999583345,3434318.6320621464,1537912312.0,0
AM00428,AAA7109428,70,117.333411,29.46008,1,0,0,0,0,2018-09-26 05:51:53,18,19277,13061495.565557886,3434335.252652749,1537912313.0,0
AM00428,AAA7109428,74,117.333463,29.46021,1,0,0,0,0,2018-09-26 05:51:54,18,19277,13061501.354171405,3434351.8732646494,1537912314.0,0
AM00428,AAA7109428,71,117.33351,29.46035,1,0,0,0,0,2018-09-26 05:51:55,17,19277,13061506.586187474,3434369.772408985,1537912315.0,0
AM00428,AAA7109428,71,117.333601,29.46061,1,0,0,0,0,2018-09-26 05:51:57,18,19277,13061516.716261135,3434403.0137425736,1537912317.0,0
AM00428,AAA7109428,72,117.33371499999998,29.46091,1,0,0,0,0,2018-09-26 05:51:59,22,19277,13061529.406683085,3434441.369233364,1537912319.0,0
AM00428,AAA7109428,72,117.333775,29.46106,1,0,0,0,0,2018-09-26 05:52:00,22,19277,13061536.085852532,3434460.5470213005,1537912320.0,0
AM00428,AAA7109428,73,117.333833,29.46121,1,0,0,0,0,2018-09-26 05:52:01,22,19277,13061542.542383,3434479.7248376,1537912321.0,0
AM00428,AAA7109428,74,117.333891,29.46136,1,0,0,0,0,2018-09-26 05:52:02,22,19277,13061548.998913465,3434498.9026822587,1537912322.0,0
AM00428,AAA7109428,72,117.334006,29.4617,1,0,0,0,0,2018-09-26 05:52:04,20,19277,13061561.800654905,3434542.3725684844,1537912324.0,0
AM00428,AAA7109428,73,117.334063,29.46185,1,0,0,0,0,2018-09-26 05:52:05,20,19277,13061568.14586588,3434561.550505788,1537912325.0,0
AM00428,AAA7109428,74,117.334123,29.462,1,0,0,0,0,2018-09-26 05:52:06,21,19277,13061574.825035328,3434580.728471458,1537912326.0,0
AM00428,AAA7109428,74,117.334181,29.46215,1,0,0,0,0,2018-09-26 05:52:07,21,19277,13061581.281565795,3434599.90646549,1537912327.0,0
AM00428,AAA7109428,72,117.33424,29.4623,1,0,0,0,0,2018-09-26 05:52:08,20,19277,13061587.849415753,3434619.0844878806,1537912328.0,0
AM00428,AAA7109428,73,117.334295,29.46241,1,0,0,0,0,2018-09-26 05:52:09,19,19277,13061593.971987745,3434633.1483889986,1537912329.0,0
AM00428,AAA7109428,71,117.33435,29.46256,1,0,0,0,0,2018-09-26 05:52:10,19,19277,13061600.094559738,3434652.3264605524,1537912330.0,0
AM00428,AAA7109428,71,117.334398,29.4627,1,0,0,0,0,2018-09-26 05:52:11,18,19277,13061605.437895294,3434670.226019593,1537912331.0,0
AM00428,AAA7109428,73,117.334443,29.46281,1,0,0,0,0,2018-09-26 05:52:12,17,19277,13061610.44727238,3434684.289976173,1537912332.0,0
AM00428,AAA7109428,71,117.33449,29.46295,1,0,0,0,0,2018-09-26 05:52:13,17,19277,13061615.679288447,3434702.1895793383,1537912333.0,0
AM00428,AAA7109428,72,117.334535,29.46308,1,0,0,0,0,2018-09-26 05:52:14,17,19277,13061620.688665535,3434718.810661538,1537912334.0,0
AM00428,AAA7109428,72,117.33458,29.4632,1,0,0,0,0,2018-09-26 05:52:15,17,19277,13061625.69804262,3434734.153217868,1537912335.0,0
AM00428,AAA7109428,72,117.334625,29.46333,1,0,0,0,0,2018-09-26 05:52:16,17,19277,13061630.707419708,3434750.774341038,1537912336.0,0
AM00428,AAA7109428,72,117.33467,29.46346,1,0,0,0,0,2018-09-26 05:52:17,17,19277,13061635.716796793,3434767.395485517,1537912337.0,0
AM00428,AAA7109428,72,117.334715,29.4636,1,0,0,0,0,2018-09-26 05:52:18,16,19277,13061640.726173878,3434785.2952033943,1537912338.0,0
AM00428,AAA7109428,72,117.334758,29.46371,1,0,0,0,0,2018-09-26 05:52:19,16,19277,13061645.512911985,3434799.3592847805,1537912339.0,0
AM00428,AAA7109428,73,117.334803,29.46383,1,0,0,0,0,2018-09-26 05:52:20,16,19277,13061650.52228907,3434814.701936411,1537912340.0,0
AM00428,AAA7109428,72,117.334846,29.46395,1,0,0,0,0,2018-09-26 05:52:21,16,19277,13061655.309027173,3434830.0446061944,1537912341.0,0
AM00428,AAA7109428,72,117.334893,29.46406,1,0,0,0,0,2018-09-26 05:52:22,18,19277,13061660.54104324,3434844.108736112,1537912342.0,0
AM00428,AAA7109428,72,117.334943,29.4642,1,0,0,0,0,2018-09-26 05:52:23,18,19277,13061666.10701778,3434862.0085598887,1537912343.0,0
AM00428,AAA7109428,73,117.334998,29.46433,1,0,0,0,0,2018-09-26 05:52:24,19,19277,13061672.229589773,3434878.6298469463,1537912344.0,0
AM00428,AAA7109428,73,117.335051,29.46446,1,0,0,0,0,2018-09-26 05:52:25,19,19277,13061678.129522786,3434895.2511553112,1537912345.0,0
AM00428,AAA7109428,73,117.335103,29.4646,1,0,0,0,0,2018-09-26 05:52:26,19,19277,13061683.918136304,3434913.151049684,1537912346.0,0
AM00428,AAA7109428,72,117.335153,29.46475,1,0,0,0,0,2018-09-26 05:52:27,17,19277,13061689.484110845,3434932.329535362,1537912347.0,0
AM00428,AAA7109428,72,117.335198,29.46486,1,0,0,0,0,2018-09-26 05:52:28,17,19277,13061694.493487932,3434946.3937762217,1537912348.0,0
AM00428,AAA7109428,73,117.335243,29.46498,1,0,0,0,0,2018-09-26 05:52:29,16,19277,13061699.502865015,3434961.736601828,1537912349.0,0
AM00428,AAA7109428,70,117.335288,29.46513,1,0,0,0,0,2018-09-26 05:52:30,16,19277,13061704.512242105,3434980.915159368,1537912350.0,0
AM00428,AAA7109428,72,117.335333,29.46525,1,0,0,0,0,2018-09-26 05:52:31,17,19277,13061709.521619188,3434996.2580258218,1537912351.0,0
AM00428,AAA7109428,72,117.335381,29.46536,1,0,0,0,0,2018-09-26 05:52:32,17,19277,13061714.864954747,3435010.3223360223,1537912352.0,0
AM00428,AAA7109428,73,117.33543,29.4655,1,0,0,0,0,2018-09-26 05:52:33,17,19277,13061720.319609795,3435028.222389248,1537912353.0,0
AM00428,AAA7109428,73,117.335476,29.4656,1,0,0,0,0,2018-09-26 05:52:34,16,19277,13061725.440306373,3435041.0081566838,1537912354.0,0
AM00428,AAA7109428,74,117.335521,29.4657,1,0,0,0,0,2018-09-26 05:52:35,15,19277,13061730.449683458,3435053.793936724,1537912355.0,0
AM00428,AAA7109428,73,117.335565,29.46581,1,0,0,0,0,2018-09-26 05:52:36,15,19277,13061735.347741053,3435067.8583093314,1537912356.0,0
AM00428,AAA7109428,72,117.335608,29.46595,1,0,0,0,0,2018-09-26 05:52:37,16,19277,13061740.134479158,3435085.7584419893,1537912357.0,0
AM00428,AAA7109428,71,117.33565,29.46606,1,0,0,0,0,2018-09-26 05:52:38,16,19277,13061744.809897773,3435099.822849266,1537912358.0,0
AM00428,AAA7109428,66,117.335688,29.46621,1,0,0,0,0,2018-09-26 05:52:39,15,19277,13061749.04003842,3435119.001611052,1537912359.0,0
AM00428,AAA7109428,68,117.33573,29.46633,1,0,0,0,0,2018-09-26 05:52:40,16,19277,13061753.715457033,3435134.3446409036,1537912360.0,0
AM00428,AAA7109428,73,117.335776,29.46643,1,0,0,0,0,2018-09-26 05:52:41,17,19277,13061758.83615361,3435147.1305129863,1537912361.0,0
AM00428,AAA7109428,73,117.335825,29.46653,1,0,0,0,0,2018-09-26 05:52:42,17,19277,13061764.29080866,3435159.9163976726,1537912362.0,0
AM00428,AAA7109428,71,117.33588,29.46665,1,0,0,0,0,2018-09-26 05:52:43,20,19277,13061770.413380653,3435175.259475945,1537912363.0,0
AM00428,AAA7109428,74,117.335933,29.46676,1,0,0,0,0,2018-09-26 05:52:44,19,19277,13061776.313313665,3435189.3239803067,1537912364.0,0
AM00428,AAA7109428,72,117.335986,29.4669,1,0,0,0,0,2018-09-26 05:52:45,18,19277,13061782.213246675,3435207.224280651,1537912365.0,0
AM00428,AAA7109428,77,117.336038,29.46701,1,0,0,0,0,2018-09-26 05:52:46,17,19277,13061788.001860196,3435221.288819688,1537912366.0,0
AM00428,AAA7109428,73,117.336086,29.46713,1,0,0,0,0,2018-09-26 05:52:47,17,19277,13061793.34519576,3435236.631970581,1537912367.0,0
AM00428,AAA7109428,72,117.336133,29.46726,1,0,0,0,0,2018-09-26 05:52:48,17,19277,13061798.577211825,3435253.253737873,1537912368.0,0
AM00428,AAA7109428,70,117.336176,29.46738,1,0,0,0,0,2018-09-26 05:52:49,16,19277,13061803.363949927,3435268.5969265923,1537912369.0,0
AM00428,AAA7109428,72,117.33622,29.46751,1,0,0,0,0,2018-09-26 05:52:50,17,19277,13061808.26200752,3435285.2187348623,1537912370.0,0
AM00428,AAA7109428,77,117.336263,29.46761,1,0,0,0,0,2018-09-26 05:52:51,15,19277,13061813.048745625,3435298.0047557238,1537912371.0,0
AM00428,AAA7109428,74,117.336308,29.46773,1,0,0,0,0,2018-09-26 05:52:52,16,19277,13061818.058122713,3435313.3479974032,1537912372.0,0
AM00428,AAA7109428,70,117.336353,29.46786,1,0,0,0,0,2018-09-26 05:52:53,16,19277,13061823.067499798,3435329.9698630427,1537912373.0,0
AM00428,AAA7109428,67,117.336396,29.46803,1,0,0,0,0,2018-09-26 05:52:54,16,19277,13061827.8542379,3435351.7061810363,1537912374.0,0
AM00428,AAA7109428,68,117.336441,29.4682,1,0,0,0,0,2018-09-26 05:52:55,17,19277,13061832.863614988,3435373.4425354707,1537912375.0,0
AM00428,AAA7109428,68,117.336491,29.46838,1,0,0,0,0,2018-09-26 05:52:56,19,19277,13061838.429589527,3435396.4575387067,1537912376.0,0
AM00428,AAA7109428,67,117.336545,29.46861,1,0,0,0,0,2018-09-26 05:52:57,21,19277,13061844.44084203,3435425.865657851,1537912377.0,0
AM00428,AAA7109428,64,117.336598,29.46883,1,0,0,0,0,2018-09-26 05:52:58,21,19277,13061850.34077504,3435453.9952255394,1537912378.0,0
AM00428,AAA7109428,61,117.336651,29.46908,1,0,0,0,0,2018-09-26 05:52:59,21,19277,13061856.240708053,3435485.960717448,1537912379.0,0
AM00428,AAA7109428,58,117.336761,29.46965,1,0,0,0,0,2018-09-26 05:53:01,21,19277,13061868.485852044,3435558.8423336977,1537912381.0,0
AM00428,AAA7109428,56,117.336811,29.46995,1,0,0,0,0,2018-09-26 05:53:02,20,19277,13061874.051826585,3435597.201243658,1537912382.0,0
AM00428,AAA7109428,53,117.336911,29.47063,1,0,0,0,0,2018-09-26 05:53:04,22,19277,13061885.183775665,3435684.148526418,1537912384.0,0
AM00428,AAA7109428,49,117.336956,29.47098,1,0,0,0,0,2018-09-26 05:53:05,21,19277,13061890.193152744,3435728.9010316213,1537912385.0,0
AM00428,AAA7109428,47,117.336996,29.47133,1,0,0,0,0,2018-09-26 05:53:06,20,19277,13061894.645932378,3435773.653691308,1537912386.0,0
AM00428,AAA7109428,50,117.337038,29.47165,1,0,0,0,0,2018-09-26 05:53:07,19,19277,13061899.32135099,3435814.5705439365,1537912387.0,0
AM00428,AAA7109428,47,117.337078,29.47196,1,0,0,0,0,2018-09-26 05:53:08,19,19277,13061903.774130622,3435854.208868068,1537912388.0,0
AM00428,AAA7109428,46,117.337118,29.47231,1,0,0,0,0,2018-09-26 05:53:09,20,19277,13061908.226910252,3435898.961960334,1537912389.0,0
AM00428,AAA7109428,45,117.33716,29.47268,1,0,0,0,0,2018-09-26 05:53:10,20,19277,13061912.90232887,3435946.2725401544,1537912390.0,0
AM00428,AAA7109428,46,117.337203,29.47305,1,0,0,0,0,2018-09-26 05:53:11,21,19277,13061917.689066973,3435993.5832926338,1537912391.0,0
AM00428,AAA7109428,48,117.337245,29.47338,1,0,0,0,0,2018-09-26 05:53:12,21,19277,13061922.364485584,3436035.7795148445,1537912392.0,0
AM00428,AAA7109428,47,117.337286,29.47373,1,0,0,0,0,2018-09-26 05:53:13,20,19277,13061926.928584708,3436080.5332339467,1537912393.0,0
AM00428,AAA7109428,47,117.33733,29.4741,1,0,0,0,0,2018-09-26 05:53:14,21,19277,13061931.826642305,3436127.844476433,1537912394.0,0
AM00428,AAA7109428,48,117.337375,29.47446,1,0,0,0,0,2018-09-26 05:53:15,21,19277,13061936.83601939,3436173.8772024256,1537912395.0,0
AM00428,AAA7109428,47,117.337418,29.47483,1,0,0,0,0,2018-09-26 05:53:16,20,19277,13061941.622757493,3436221.1887855977,1537912396.0,0
AM00428,AAA7109428,48,117.337466,29.47511,1,0,0,0,0,2018-09-26 05:53:17,22,19277,13061946.966093047,3436256.9922606167,1537912397.0,0
AM00428,AAA7109428,47,117.337511,29.47545,1,0,0,0,0,2018-09-26 05:53:18,22,19277,13061951.975470135,3436300.4680418065,1537912398.0,0
AM00428,AAA7109428,48,117.337558,29.47578,1,0,0,0,0,2018-09-26 05:53:19,22,19277,13061957.207486205,3436342.665262998,1537912399.0,0
AM00428,AAA7109428,44,117.337605,29.47615,1,0,0,0,0,2018-09-26 05:53:20,23,19277,13061962.439502273,3436389.977462231,1537912400.0,0
AM00428,AAA7109428,47,117.337653,29.47651,1,0,0,0,0,2018-09-26 05:53:21,24,19277,13061967.78283783,3436436.0111191333,1537912401.0,0
AM00428,AAA7109428,46,117.337705,29.47695,1,0,0,0,0,2018-09-26 05:53:22,24,19277,13061973.571451353,3436492.27469959,1537912402.0,0
AM00428,AAA7109428,46,117.337741,29.47725,1,0,0,0,0,2018-09-26 05:53:23,16,19277,13061977.578953018,3436530.6363717467,1537912403.0,0
AM00428,AAA7109428,52,117.337783,29.47753,1,0,0,0,0,2018-09-26 05:53:24,19,19277,13061982.254371636,3436566.440701526,1537912404.0,0
AM00428,AAA7109428,54,117.33783,29.47785,1,0,0,0,0,2018-09-26 05:53:25,21,19277,13061987.486387702,3436607.3600566667,1537912405.0,0
AM00428,AAA7109428,54,117.337875,29.4782,1,0,0,0,0,2018-09-26 05:53:26,20,19277,13061992.495764785,3436652.115749272,1537912406.0,0
AM00428,AAA7109428,52,117.33792,29.47848,1,0,0,0,0,2018-09-26 05:53:27,19,19277,13061997.505141873,3436687.9204146257,1537912407.0,0
AM00428,AAA7109428,55,117.33797,29.4788,1,0,0,0,0,2018-09-26 05:53:28,20,19277,13062003.07111641,3436728.8401532862,1537912408.0,0
AM00428,AAA7109428,55,117.338025,29.4791,1,0,0,0,0,2018-09-26 05:53:29,22,19277,13062009.193688406,3436767.2025256143,1537912409.0,0
AM00428,AAA7109428,57,117.338086,29.47943,1,0,0,0,0,2018-09-26 05:53:30,23,19277,13062015.984177345,3436809.4012663164,1537912410.0,0
AM00428,AAA7109428,58,117.338146,29.47973,1,0,0,0,0,2018-09-26 05:53:31,23,19277,13062022.66334679,3436847.763877096,1537912411.0,0
AM00428,AAA7109428,60,117.338203,29.48001,1,0,0,0,0,2018-09-26 05:53:32,22,19277,13062029.008557765,3436883.5690829344,1537912412.0,0
AM00428,AAA7109428,56,117.338253,29.48028,1,0,0,0,0,2018-09-26 05:53:33,21,19277,13062034.574532306,3436918.0956251044,1537912413.0,0
AM00428,AAA7109428,61,117.338308,29.48053,1,0,0,0,0,2018-09-26 05:53:34,20,19277,13062040.697104301,3436950.064727645,1537912414.0,0
AM00428,AAA7109428,65,117.33836,29.48075,1,0,0,0,0,2018-09-26 05:53:35,19,19277,13062046.48571782,3436978.197603112,1537912415.0,0
AM00428,AAA7109428,65,117.338423,29.481,1,0,0,0,0,2018-09-26 05:53:36,23,19277,13062053.49884574,3437010.1668539005,1537912416.0,0
AM00428,AAA7109428,66,117.338485,29.48125,1,0,0,0,0,2018-09-26 05:53:37,23,19277,13062060.40065417,3437042.136183556,1537912417.0,0
AM00428,AAA7109428,67,117.338545,29.4815,1,0,0,0,0,2018-09-26 05:53:38,22,19277,13062067.079823615,3437074.1055920688,1537912418.0,0
AM00428,AAA7109428,66,117.338606,29.48176,1,0,0,0,0,2018-09-26 05:53:39,24,19277,13062073.870312555,3437107.3538605776,1537912419.0,0
AM00428,AAA7109428,70,117.338676,29.48198,1,0,0,0,0,2018-09-26 05:53:40,26,19277,13062081.662676912,3437135.48707748,1537912420.0,0
AM00428,AAA7109428,73,117.33875,29.48223,1,0,0,0,0,2018-09-26 05:53:41,28,19277,13062089.900319228,3437167.4567162762,1537912421.0,0
AM00428,AAA7109428,74,117.338838,29.48248,1,0,0,0,0,2018-09-26 05:53:42,32,19277,13062099.696434418,3437199.426433933,1537912422.0,0
AM00428,AAA7109428,77,117.33893799999998,29.48273,1,0,0,0,0,2018-09-26 05:53:43,35,19277,13062110.828383494,3437231.3962304564,1537912423.0,0
AM00428,AAA7109428,75,117.339035,29.48295,1,0,0,0,0,2018-09-26 05:53:44,35,19277,13062121.626374105,3437259.529716636,1537912424.0,0
AM00428,AAA7109428,73,117.339131,29.48318,1,0,0,0,0,2018-09-26 05:53:45,34,19277,13062132.313045222,3437288.9420629437,1537912425.0,0
AM00428,AAA7109428,74,117.339226,29.48343,1,0,0,0,0,2018-09-26 05:53:46,34,19277,13062142.888396844,3437320.912080297,1537912426.0,0
AM00428,AAA7109428,73,117.339328,29.48371,1,0,0,0,0,2018-09-26 05:53:47,38,19277,13062154.24298491,3437356.7185933683,1537912427.0,0
AM00428,AAA7109428,71,117.339436,29.48405,1,0,0,0,0,2018-09-26 05:53:48,40,19277,13062166.265489915,3437400.1980636744,1537912428.0,0
AM00428,AAA7109428,73,117.339553,29.48438,1,0,0,0,0,2018-09-26 05:53:49,43,19277,13062179.28987034,3437442.3988655377,1537912429.0,0
AM00428,AAA7109428,74,117.339675,29.4847,1,0,0,0,0,2018-09-26 05:53:50,44,19277,13062192.870848212,3437483.320986473,1537912430.0,0
AM00428,AAA7109428,73,117.339796,29.48503,1,0,0,0,0,2018-09-26 05:53:51,44,19277,13062206.340506595,3437525.5220590327,1537912431.0,0
AM00428,AAA7109428,71,117.339921,29.48538,1,0,0,0,0,2018-09-26 05:53:52,45,19277,13062220.255442947,3437570.280922536,1537912432.0,0
AM00428,AAA7109428,70,117.340046,29.4858,1,0,0,0,0,2018-09-26 05:53:53,47,19277,13062234.170379298,3437623.991762812,1537912433.0,0
AM00428,AAA7109428,68,117.340178,29.48626,1,0,0,0,0,2018-09-26 05:53:54,49,19277,13062248.864552084,3437682.8181766486,1537912434.0,0
AM00428,AAA7109428,62,117.34031,29.48686,1,0,0,0,0,2018-09-26 05:53:55,51,19277,13062263.558724867,3437759.5486830017,1537912435.0,0
AM00428,AAA7109428,60,117.34044,29.48751,1,0,0,0,0,2018-09-26 05:53:56,50,19277,13062278.030258667,3437842.673910961,1537912436.0,0
AM00428,AAA7109428,54,117.34056499999998,29.48833,1,0,0,0,0,2018-09-26 05:53:57,55,19277,13062291.945195016,3437947.540343872,1537912437.0,0
AM00428,AAA7109428,55,117.340693,29.4891,1,0,0,0,0,2018-09-26 05:53:58,54,19277,13062306.19408984,3438046.0132547608,1537912438.0,0
AM00428,AAA7109428,52,117.34081100000002,29.48991,1,0,0,0,0,2018-09-26 05:53:59,53,19278,13062319.329789758,3438149.602449272,1537912439.0,0
AM00428,AAA7109428,52,117.340928,29.4907,1,0,0,0,0,2018-09-26 05:54:00,52,19278,13062332.354170175,3438250.634683684,1537912440.0,0
AM00428,AAA7109428,54,117.341055,29.49148,1,0,0,0,0,2018-09-26 05:54:01,53,19278,13062346.491745507,3438350.3888020082,1537912441.0,0
AM00428,AAA7109428,58,117.341181,29.49218,1,0,0,0,0,2018-09-26 05:54:02,53,19278,13062360.51800135,3438439.9123826465,1537912442.0,0
AM00428,AAA7109428,64,117.341316,29.49275,1,0,0,0,0,2018-09-26 05:54:03,52,19278,13062375.546132606,3438512.810612404,1537912443.0,0
AM00428,AAA7109428,74,117.34146,29.49311,1,0,0,0,0,2018-09-26 05:54:04,52,19278,13062391.576139282,3438558.851810961,1537912444.0,0
AM00428,AAA7109428,81,117.341603,29.49333,1,0,0,0,0,2018-09-26 05:54:05,51,19278,13062407.494826462,3438586.9881795193,1537912445.0,0
AM00428,AAA7109428,85,117.341761,29.49345,1,0,0,0,0,2018-09-26 05:54:06,52,19278,13062425.083306007,3438602.335315396,1537912446.0,0
AM00428,AAA7109428,86,117.341915,29.49353,1,0,0,0,0,2018-09-26 05:54:07,55,19278,13062442.22650759,3438612.5667494163,1537912447.0,0
AM00428,AAA7109428,86,117.342071,29.49365,1,0,0,0,0,2018-09-26 05:54:08,56,19278,13062459.592348153,3438627.9139155936,1537912448.0,0
AM00428,AAA7109428,86,117.342231,29.49373,1,0,0,0,0,2018-09-26 05:54:09,57,19278,13062477.403466685,3438638.145369812,1537912449.0,0
AM00428,AAA7109428,87,117.3424,29.49376,1,0,0,0,0,2018-09-26 05:54:10,60,19278,13062496.216460625,3438641.9821672305,1537912450.0,0
AM00428,AAA7109428,86,117.34257,29.49385,1,0,0,0,0,2018-09-26 05:54:11,61,19278,13062515.140774058,3438653.4925662954,1537912451.0,0
AM00428,AAA7109428,86,117.34274,29.49393,1,0,0,0,0,2018-09-26 05:54:12,60,19278,13062534.065087495,3438663.7240407146,1537912452.0,0
AM00428,AAA7109428,85,117.342908,29.49403,1,0,0,0,0,2018-09-26 05:54:13,60,19278,13062552.766761947,3438676.5133951064,1537912453.0,0
AM00428,AAA7109428,88,117.34308500000002,29.49406,1,0,0,0,0,2018-09-26 05:54:14,62,19278,13062572.47031182,3438680.350203884,1537912454.0,0
AM00428,AAA7109428,86,117.343258,29.49411,1,0,0,0,0,2018-09-26 05:54:15,62,19278,13062591.728583727,3438686.74488771,1537912455.0,0
AM00428,AAA7109428,86,117.343435,29.49421,1,0,0,0,0,2018-09-26 05:54:16,61,19278,13062611.432133598,3438699.534264825,1537912456.0,0
AM00428,AAA7109428,87,117.343608,29.49426,1,0,0,0,0,2018-09-26 05:54:17,61,19278,13062630.690405505,3438705.9289581175,1537912457.0,0
AM00428,AAA7109428,86,117.34378,29.49435,1,0,0,0,0,2018-09-26 05:54:18,61,19278,13062649.837357923,3438717.4394139987,1537912458.0,0
AM00428,AAA7109428,88,117.343948,29.49441,1,0,0,0,0,2018-09-26 05:54:19,60,19278,13062668.539032372,3438725.1130569363,1537912459.0,0
AM00428,AAA7109428,86,117.34412,29.4945,1,0,0,0,0,2018-09-26 05:54:20,60,19278,13062687.685984787,3438736.6235298635,1537912460.0,0
AM00428,AAA7109428,86,117.344291,29.49458,1,0,0,0,0,2018-09-26 05:54:21,60,19278,13062706.721617715,3438746.855069938,1537912461.0,0
AM00428,AAA7109428,85,117.344461,29.4947,1,0,0,0,0,2018-09-26 05:54:22,58,19278,13062725.64593115,3438762.2023952063,1537912462.0,0
AM00428,AAA7109428,86,117.344631,29.4948,1,0,0,0,0,2018-09-26 05:54:23,59,19278,13062744.570244584,3438774.991846815,1537912463.0,0
AM00428,AAA7109428,83,117.344806,29.495,1,0,0,0,0,2018-09-26 05:54:24,61,19278,13062764.051155472,3438800.5707879174,1537912464.0,0
AM00428,AAA7109428,83,117.344986,29.49518,1,0,0,0,0,2018-09-26 05:54:25,62,19278,13062784.088663815,3438823.5918780905,1537912465.0,0
AM00428,AAA7109428,81,117.345156,29.49543,1,0,0,0,0,2018-09-26 05:54:26,61,19278,13062803.012977252,3438855.565682311,1537912466.0,0
AM00428,AAA7109428,81,117.345333,29.4957,1,0,0,0,0,2018-09-26 05:54:27,63,19278,13062822.716527125,3438890.0974795087,1537912467.0,0
AM00428,AAA7109428,81,117.345516,29.49595,1,0,0,0,0,2018-09-26 05:54:28,65,19278,13062843.087993935,3438922.0714478823,1537912468.0,0
AM00428,AAA7109428,81,117.345701,29.49621,1,0,0,0,0,2018-09-26 05:54:29,66,19278,13062863.682099735,3438955.324458703,1537912469.0,0
AM00428,AAA7109428,80,117.345891,29.49646,1,0,0,0,0,2018-09-26 05:54:30,67,19278,13062884.832802985,3438987.29858807,1537912470.0,0
AM00428,AAA7109428,81,117.346081,29.49673,1,0,0,0,0,2018-09-26 05:54:31,68,19278,13062905.983506234,3439021.8307364318,1537912471.0,0
AM00428,AAA7109428,81,117.34627,29.49696,1,0,0,0,0,2018-09-26 05:54:32,67,19278,13062927.022889992,3439051.2470835694,1537912472.0,0
AM00428,AAA7109428,80,117.346458,29.49723,1,0,0,0,0,2018-09-26 05:54:33,67,19278,13062947.950954266,3439085.779402405,1537912473.0,0
AM00428,AAA7109428,78,117.346645,29.49755,1,0,0,0,0,2018-09-26 05:54:34,67,19278,13062968.76769904,3439126.7067143084,1537912474.0,0
AM00428,AAA7109428,75,117.346828,29.49796,1,0,0,0,0,2018-09-26 05:54:35,66,19278,13062989.139165858,3439179.1450216626,1537912475.0,0
AM00428,AAA7109428,73,117.347003,29.49841,1,0,0,0,0,2018-09-26 05:54:36,64,19278,13063008.620076748,3439236.6995058027,1537912476.0,0
AM00428,AAA7109428,72,117.347176,29.49888,1,0,0,0,0,2018-09-26 05:54:37,63,19278,13063027.878348654,3439296.8122400483,1537912477.0,0
AM00428,AAA7109428,72,117.34735,29.49936,1,0,0,0,0,2018-09-26 05:54:38,63,19278,13063047.247940052,3439358.2042565825,1537912478.0,0
